OBJECTID,adm1_name,adm1_name_local,adm1_pcode,adm0_name,adm0_ISO3,validity,GlobalID,adm0_M49,pop_estim,pop_estim_source,SHAPE_Length,SHAPE_Area
232,Benue,,NG007,Nigeria,NGA,yes,{82BF9FAD-AF0F-4A85-A7DA-4340AD3407B9},566,,,9.40808023626828,-2.57836325971095
233,Borno,,NG008,Nigeria,NGA,yes,{0DA22C30-F3EF-43A8-BCC5-6F049EF24746},566,,,13.7143637642335,-5.9878487145958
234,Cross River,,NG009,Nigeria,NGA,yes,{BE574A33-F568-4047-B088-A54815EE6052},566,,,8.77979585688139,-1.71121824137697
235,Delta,,NG010,Nigeria,NGA,yes,{9C8CA8C6-7103-4C41-B788-549FC35A119B},566,,,7.37252638825018,-1.39408200625357
236,Ebonyi,,NG011,Nigeria,NGA,yes,{9754DEFC-A4EC-4833-A7FB-95B294A5E7BA},566,,,4.48935508938966,-0.518049595781975
237,Edo,,NG012,Nigeria,NGA,yes,{7DD8D85B-5F3F-41BA-9754-EDB4758EDC22},566,,,7.88942515098695,-1.59580861419707
238,Ekiti,,NG013,Nigeria,NGA,yes,{286F70AF-53A8-4D29-8FEF-505393FAD747},566,,,3.39563322793221,-0.471633721676217
239,Enugu,,NG014,Nigeria,NGA,yes,{F579DD19-F221-4D51-8139-385BD209AE28},566,,,4.31989295680962,-0.624322946765365
240,Federal Capital Territory,,NG015,Nigeria,NGA,yes,{EBC19064-5754-4C38-B6FE-67E2A02473D4},566,,,3.49841216702888,-0.607221806132135
241,Gombe,,NG016,Nigeria,NGA,yes,{D8C792FE-2BB9-4362-BF56-6B78799C52BB},566,,,5.9552860462864,-1.43874663665204
242,Imo,,NG017,Nigeria,NGA,yes,{AA4B68E9-65B0-4358-B92C-04ADAF2E1B70},566,,,2.8780877784317,-0.414097401002102
243,Jigawa,,NG018,Nigeria,NGA,yes,{6C88D3AD-9C8F-4B52-9620-93D5C85F617D},566,,,11.7714967561499,-1.92887289526152
244,Kaduna,,NG019,Nigeria,NGA,yes,{150A6F35-99F6-495C-8F39-90FAFEE0F659},566,,,12.613678137949,-3.64563869025743
245,Kano,,NG020,Nigeria,NGA,yes,{53A667E5-223E-4B85-BE72-B98C13B72345},566,,,8.24419541626896,-1.68560690274933
246,Katsina,,NG021,Nigeria,NGA,yes,{0E66D733-4620-481F-B7F8-E699A3BB1C53},566,,,9.10563708702163,-1.99194739872896
247,Kebbi,,NG022,Nigeria,NGA,yes,{19DD07AC-554E-40C9-A787-CA3AE6CE0E4A},566,,,14.9689807163939,-3.0352270358629
248,Kogi,,NG023,Nigeria,NGA,yes,{4F8A3887-CE85-41A2-B6F1-C4B064E369B0},566,,,10.476382991514,-2.36888230194833
249,Kwara,,NG024,Nigeria,NGA,yes,{1DA36059-985A-45C5-959A-4904C16C26A5},566,,,12.0469631276107,-2.76624444350413
250,Lagos,,NG025,Nigeria,NGA,yes,{75A8FA11-57CB-4AC6-9EF8-26E9EE093395},566,,,4.28776988004593,-0.300165674818588
251,Nasarawa,,NG026,Nigeria,NGA,yes,{F3A80E91-712E-4FA2-B039-48F2788F0FD9},566,,,9.5371878347728,-2.19792715530628
252,Niger,,NG027,Nigeria,NGA,yes,{22D2C130-233B-472F-A66D-85B4ECABC093},566,,,18.9215589927406,-5.93095636935189
253,Ogun,,NG028,Nigeria,NGA,yes,{95EC52A5-5013-49F9-984E-75B95B34B18F},566,,,9.64977383551879,-1.36402109664443
254,Ondo,,NG029,Nigeria,NGA,yes,{AD0CF5EF-9599-414C-A48D-9956E3A7C0FC},566,,,7.75110876236231,-1.2335463365222
255,Osun,,NG030,Nigeria,NGA,yes,{BAEE3C76-749C-4CE9-82D0-40C8524DCDDA},566,,,4.66013974093673,-0.704549357256387
256,Oyo,,NG031,Nigeria,NGA,yes,{833D7DF4-5B89-468B-8ECB-60AF1C2B85F8},566,,,8.62458551485123,-2.26491767904741
257,Plateau,,NG032,Nigeria,NGA,yes,{C6B1E45C-665A-477B-9A3E-183B7D6082A5},566,,,8.57552688521503,-2.18099563443994
258,Rivers,,NG033,Nigeria,NGA,yes,{24AF1FB4-714F-4D89-8190-652ACC550C1D},566,,,5.81454502121553,-0.830195515327295
259,Sokoto,,NG034,Nigeria,NGA,yes,{F544F999-AAF9-411A-B9D1-B5233C33232F},566,,,10.5031586440814,-2.67954670048996
260,Taraba,,NG035,Nigeria,NGA,yes,{37DBC0F6-00DD-4B33-8B59-2C00D5DA0687},566,,,13.6962551133562,-4.80247381256126
261,Yobe,,NG036,Nigeria,NGA,yes,{C9F8B411-9D1C-422D-937A-86D86DD0095A},566,,,11.096936797488,-3.72668829442978
262,Zamfara,,NG037,Nigeria,NGA,yes,{A5EAB630-8667-43A4-AE02-87D3005E4840},566,,,9.46614405484488,-2.78285546150172
268,Centrale,Centrale,TG01,Togo,TGO,yes,{F4184D77-91C9-4FF9-9B6A-1FFBC1447D82},768,,,5.39981006949428,-1.09034952258058
269,Kara,Kara,TG02,Togo,TGO,yes,{2668AA19-0CCD-410A-A0B5-F88DC418B545},768,,,5.73844898827573,-0.943473520836482
270,Maritime,Maritime,TG03,Togo,TGO,yes,{630E4656-4567-43DC-AB16-CFB4063B5775},768,,,3.65281245878401,-0.506792235950864
271,Plateaux,Plateaux,TG04,Togo,TGO,yes,{0308F010-2DE2-47BE-A5E1-DC083DDA2311},768,,,6.37652224055924,-1.40693209016884
272,Savanes,Savanes,TG05,Togo,TGO,yes,{5DA11C80-C228-4CE9-BFE1-9A18DC7B1303},768,,,5.10241134005197,-0.715689920778442
273,Boucle du Mouhoun,Boucle du Mouhoun,BF46,Burkina Faso,BFA,yes,{C1F58A27-6F31-4662-AFA7-2CB9E6695BB6},854,,,12.9791043341075,-2.866733371508
274,Cascades,Cascades,BF47,Burkina Faso,BFA,yes,{A449A9FD-4E27-4EA9-B549-D339115CC4C5},854,,,9.43186812490816,-1.5094699132995
275,Centre,Centre,BF13,Burkina Faso,BFA,yes,{E610B260-3BFD-4B1B-A273-20CD82D45930},854,,,3.28716824266772,-0.2483021196885
276,Centre-Est,Centre-Est,BF48,Burkina Faso,BFA,yes,{41A22874-8472-411F-B19B-AFAA1CC0C3B4},854,,,8.42541437083594,-1.201323645287
277,Centre-Nord,Centre-Nord,BF49,Burkina Faso,BFA,yes,{DD32E55A-16C8-428F-BA7B-95A8D7C58378},854,,,7.90562234750355,-1.646602700794
278,Centre-Ouest,Centre-Ouest,BF50,Burkina Faso,BFA,yes,{7641F90A-5228-4D16-B5C1-24C6865BFB23},854,,,10.2324250891342,-1.8005693323795
279,Centre-Sud,Centre-Sud,BF51,Burkina Faso,BFA,yes,{75462FBB-8A9D-4B1D-9F4F-07175693B137},854,,,7.08742098856232,-0.960354161439503
280,Est,Est,BF52,Burkina Faso,BFA,yes,{4ECDD65E-CEC5-4C67-AB51-0CA8A368ED5A},854,,,14.563574231196,-3.958924499868
281,Hauts-Bassins,Hauts-Bassins,BF53,Burkina Faso,BFA,yes,{6844F57C-AE95-45B2-B558-D672A0765AE2},854,,,10.9470659313159,-2.0985389209925
282,Nord,Nord,BF54,Burkina Faso,BFA,yes,{C4F9E789-E461-43D4-BCDC-2B0387093C3D},854,,,7.09944568291189,-1.3762246652275
283,Plateau-Central,Plateau-Central,BF55,Burkina Faso,BFA,yes,{7BBA4BD0-DDA3-48A6-B630-4FDA0D65270F},854,,,7.3605579787277,-0.714459133054498
284,Sahel,Sahel,BF56,Burkina Faso,BFA,yes,{890FEFB1-659B-46D1-9A84-0B2D9166CF41},854,,,11.5208364739209,-2.9607356475585
285,Sud-Ouest,Sud-Ouest,BF57,Burkina Faso,BFA,yes,{76AB0CCF-A992-4CE1-9BF5-5F04A53944E0},854,,,8.41436984394193,-1.36372241711801
286,Bubanza,Bubanza,BDI001,Burundi,BDI,yes,{B19C81A9-62AE-4DD9-914C-5979C127AE67},108,,,1.52346165539859,-0.0856047308209995
287,Bujumbura Mairie,Bujumbura Mairie,BDI017,Burundi,BDI,yes,{D3ECE539-7408-42B7-879A-31D0CC752C5A},108,,,0.742268257323045,-0.0097888919950004
288,Bujumbura Rural,Bujumbura Rural,BDI002,Burundi,BDI,yes,{166778F2-5C17-4F63-B2C3-A731DFA899A1},108,,,2.22809212760941,-0.0717324869395
289,Bururi,Bururi,BDI003,Burundi,BDI,yes,{343BBA1C-D7E8-4503-997B-54C84A8FB1CD},108,,,2.58868331883183,-0.130156283927001
290,Cankuzo,Cankuzo,BDI004,Burundi,BDI,yes,{E6019191-00C0-4CDE-96FE-522CEA6D4BC3},108,,,2.26375178400732,-0.1536501850965
291,Cibitoke,Cibitoke,BDI005,Burundi,BDI,yes,{05BF282A-0BAB-4003-BE43-146A9102585E},108,,,2.2494469783642,-0.127163474162
292,Gitega,Gitega,BDI006,Burundi,BDI,yes,{D7B081C3-857B-47FE-B99E-16E7C5F3CC17},108,,,3.14392035229057,-0.154477179077498
293,Karuzi,Karuzi,BDI007,Burundi,BDI,yes,{9CD01982-9412-4065-A950-7D7B45125C97},108,,,2.02086662454468,-0.114788026609999
294,Kayanza,Kayanza,BDI008,Burundi,BDI,yes,{D05666C0-F661-483E-9FB9-1DAC12C49BE0},108,,,1.87558785202335,-0.0961126663919998
295,Kirundo,Kirundo,BDI009,Burundi,BDI,yes,{FF50A6E4-E2FC-41CC-BEB6-5ECE0AC8DF33},108,,,1.91013044274433,-0.144535246048497
296,Makamba,Makamba,BDI010,Burundi,BDI,yes,{D7776E18-95AA-4994-85A6-3D8AF4599357},108,,,2.62232141121813,-0.153803080705732
297,Muramvya,Muramvya,BDI011,Burundi,BDI,yes,{AE285C61-8366-4660-90E4-0D6117FA896F},108,,,1.39887582407,-0.0541582011295007
298,Muyinga,Muyinga,BDI012,Burundi,BDI,yes,{A2C60D58-C992-4B70-9E39-917C8EEB4C6A},108,,,3.16118719374185,-0.145818553821501
299,Mwaro,Mwaro,BDI013,Burundi,BDI,yes,{D365AEE4-98B0-41F2-B648-A09062F82965},108,,,1.75240270237708,-0.0668035461989999
300,Ngozi,Ngozi,BDI014,Burundi,BDI,yes,{85001958-6ED9-41F1-9449-6B3BB10DE56C},108,,,1.98883002558606,-0.114713143557501
301,Rumonge,Rumonge,BDI018,Burundi,BDI,yes,{70107FB5-643D-4C3B-B0C5-223E2491A352},108,,,1.90077831094095,-0.0856812754449985
302,Rutana,Rutana,BDI015,Burundi,BDI,yes,{156B51BD-7087-4449-9924-C863130F5153},108,,,2.44313814425449,-0.150465985991016
303,Ruyigi,Ruyigi,BDI016,Burundi,BDI,yes,{4D5CB8F1-67E3-430D-BC40-A5CB2CE3C647},108,,,2.54324972560872,-0.183051250162002
304,Adamawa,Adamaoua,CM001,Cameroon,CMR,yes,{0CD2132C-D2B2-4508-A04B-EC384E971661},120,,,15.1514241815419,-5.23554035706809
305,Centre,Centre,CM002,Cameroon,CMR,yes,{F290501D-47CE-4FD3-AC01-CD5D653559E1},120,,,16.1709608873218,-5.60156728799144
306,East,Est,CM003,Cameroon,CMR,yes,{25AF2439-D26D-473D-BEC7-F59294DD2DBA},120,,,18.8264149758334,-8.956520087755
307,Far-North,Extrême-Nord,CM004,Cameroon,CMR,yes,{4BACF917-609B-4F41-A3A3-CE5F9458ADB9},120,,,13.2728603714125,-2.82686737022195
308,Littoral,Littoral,CM005,Cameroon,CMR,yes,{118D64B0-73CF-4D12-AA1C-5D3BADD64644},120,,,10.6734679678953,-1.6463487219577
309,North,Nord,CM006,Cameroon,CMR,yes,{57927CDF-8CD2-4D71-9ABC-FE93B6E4A83F},120,,,14.4957148223069,-5.43290395972709
310,North-West,Nord-Ouest,CM007,Cameroon,CMR,yes,{97624F9F-91F1-49D5-9EA2-0CCCEF340B00},120,,,7.0655705310106,-1.4235868024166
311,South,Sud,CM009,Cameroon,CMR,yes,{DC332CDC-A060-42BB-B4A7-F13FE3AB678F},120,,,13.9233773529728,-3.83677540592005
312,South-West,Sud-Ouest,CM010,Cameroon,CMR,yes,{5C85EAB8-E320-47E1-A527-4FDE2DC14575},120,,,10.6897259502986,-2.02007775667299
313,West,Ouest,CM008,Cameroon,CMR,yes,{1F841D64-EFDE-4C31-A611-F367442312E8},120,,,7.43426496718168,-1.13878198286331
314,Lobaye,Lobaye,CF12,Central African Republic,CAF,yes,{CE83DA43-DD9E-4F25-B498-FD795434DF09},140,,,6.95357747045151,-1.50838437653564
315,Sangha-Mbaéré,Sangha-Mbaéré,CF23,Central African Republic,CAF,yes,{F2EA5CCF-6025-4057-8B2E-1D18627709F0},140,,,7.7441377363806,-1.51307552679038
316,Mambéré-Kadéï,Mambéré-Kadéï,CF21,Central African Republic,CAF,yes,{553B76A4-81EC-49AC-8E10-4CB09EFFC246},140,,,8.8800950095214,-2.40193178060385
317,Nana-Mambéré,Nana-Mambéré,CF22,Central African Republic,CAF,yes,{CF94854D-A734-4618-9043-F3DD792C61B7},140,,,7.71399099118658,-2.22046186158929
318,Ouham,Ouham,CF32,Central African Republic,CAF,yes,{C7DCD38A-919B-4A67-82C6-14BC3EF46E2A},140,,,11.8886502771493,-4.31833567048511
319,Kémo,Kémo,CF41,Central African Republic,CAF,yes,{F9D0A27C-E245-4CC4-98B5-7755E3DF601B},140,,,6.52623635932626,-1.34773962238682
320,Nana-Gribizi,Nana-Gribizi,CF42,Central African Republic,CAF,yes,{C5D248D1-8628-42AC-BA15-962752524D5A},140,,,7.4855772974324,-1.61024736181018
321,Ouham Pendé,Ouham Pendé,CF31,Central African Republic,CAF,yes,{24E17633-B5DD-4896-8B87-3BC7230D5760},140,,,8.98678467823246,-2.59492230514745
322,Vakaga,Vakaga,CF53,Central African Republic,CAF,yes,{838F1CD4-6130-460E-9DEA-F4A328460E8A},140,,,10.2985404457928,-3.8523521551482
323,Bamingui-Bangoran,Bamingui-Bangoran,CF51,Central African Republic,CAF,yes,{2807F5F7-34CB-4FCE-83AE-5D4A55FC9831},140,,,12.3002648119418,-4.80020802776382
324,Haute-Kotto,Haute-Kotto,CF52,Central African Republic,CAF,yes,{21174696-0CDC-4B79-BA6A-F238F4814CF1},140,,,14.9279408320995,-7.04995154910939
325,Haut-Mbomou,Haut-Mbomou,CF63,Central African Republic,CAF,yes,{E3431155-0033-48CB-9808-6DAC742756C1},140,,,17.8167722781796,-4.60575199638704
326,Mbomou,Mbomou,CF62,Central African Republic,CAF,yes,{0ADB8FCC-6FD3-42B4-890E-1E15D637F591},140,,,12.7530715215657,-4.91606987498216
327,Ombella M'Poko,Ombella M'Poko,CF11,Central African Republic,CAF,yes,{3A169842-000D-4F97-8129-E3A4945B12A2},140,,,9.34048812520159,-2.60200009580099
328,Ouaka,Ouaka,CF43,Central African Republic,CAF,yes,{2591328F-47B5-4E9F-9B8E-58039075369E},140,,,11.4449198318033,-4.01411505622972
329,Basse-Kotto,Basse-Kotto,CF61,Central African Republic,CAF,yes,{A9DAB016-9192-4832-A253-04720A46C7D2},140,,,6.52780557451097,-1.37759645535305
330,Bangui,Bangui,CF71,Central African Republic,CAF,yes,{D660582C-2EBD-4362-AA63-8C0E5AA05A8F},140,,,0.526807003506923,-0.00538155721203944
331,Bas-Uele,Bas-Uele,CD52,Democratic Republic of the Congo,COD,yes,{F751D76F-1079-453B-91AF-278F04B34B7A},180,,,24.8374134038566,-12.0979334690256
332,Equateur,Equateur,CD41,Democratic Republic of the Congo,COD,yes,{E2B06464-1E64-4A90-BA18-4798B680126F},180,,,20.9477311951064,-8.29159222170696
333,Haut-Katanga,Haut-Katanga,CD71,Democratic Republic of the Congo,COD,yes,{C12E1092-1FD7-4D74-8989-5F8D6B5FC328},180,,,29.5570911229447,-10.3167908104984
334,Haut-Lomami,Haut-Lomami,CD73,Democratic Republic of the Congo,COD,yes,{8A2D5974-92D5-4498-9F0C-602F24A4D958},180,,,20.8551566284354,-8.9525506204299
335,Haut-Uele,Haut-Uele,CD53,Democratic Republic of the Congo,COD,yes,{77196F21-C199-45FD-8B77-BDB5C184DC3B},180,,,21.6799756235154,-7.43328996602129
336,Ituri,Ituri,CD54,Democratic Republic of the Congo,COD,yes,{C754B81A-B5D1-4F4D-B2F7-E42D8397DAB8},180,,,17.8497357362527,-5.28052036300835
337,Kasaï,Kasaï,CD92,Democratic Republic of the Congo,COD,yes,{06FEFC18-3485-4EF9-AC11-2CD762B6C1F5},180,,,18.5593687868651,-7.88782138450793
338,Kasaï-Central,Kasaï-Central,CD91,Democratic Republic of the Congo,COD,yes,{708BAA76-5EE2-48A5-A7D3-B0F6D32A786B},180,,,14.7454564018626,-4.66422474480749
339,Kasaï-Oriental,Kasaï-Oriental,CD82,Democratic Republic of the Congo,COD,yes,{699729E3-24A0-4051-86D6-AB3E223F3239},180,,,5.47592127891966,-0.833256767605417
340,Kinshasa,Kinshasa,CD10,Democratic Republic of the Congo,COD,yes,{9295DD4C-81D2-4AC5-9D3B-C4CA919E4AFA},180,,,5.60462331531456,-0.864438478994139
341,Kongo-Central,Kongo-Central,CD20,Democratic Republic of the Congo,COD,yes,{2E80D02A-DECC-484E-896A-4821FBBE602E},180,,,13.8767262698919,-4.40266509012126
342,Kwango,Kwango,CD31,Democratic Republic of the Congo,COD,yes,{27E36F7E-9117-4881-85AD-72553A8AF07B},180,,,19.1571898236899,-7.35297323245448
343,Kwilu,Kwilu,CD32,Democratic Republic of the Congo,COD,yes,{76DC3BB3-8418-4E8F-8689-663B8190DBE3},180,,,16.8488222172121,-6.45536991186559
344,Lomami,Lomami,CD81,Democratic Republic of the Congo,COD,yes,{2F3EA466-2CE4-4EA0-8480-DFFACD9CF2A9},180,,,16.3056917296133,-4.41000266497159
345,Lualaba,Lualaba,CD72,Democratic Republic of the Congo,COD,yes,{7D51AB13-310F-4442-98DB-CE56D21A1832},180,,,25.1129564886808,-10.0385312436851
346,Maï-Ndombe,Maï-Ndombe,CD33,Democratic Republic of the Congo,COD,yes,{89DB7716-C46B-40B2-A0BE-5C56FDE7CD39},180,,,18.7853757749431,-10.4504867226063
347,Maniema,Maniema,CD63,Democratic Republic of the Congo,COD,yes,{F6593301-599E-40A5-99CA-53A8C959C862},180,,,24.8274301142496,-10.383610082509
348,Mongala,Mongala,CD44,Democratic Republic of the Congo,COD,yes,{FD25BED0-0638-4E12-B081-D84849E35496},180,,,17.1549448273639,-4.56660961438186
349,Nord-Kivu,Nord-Kivu,CD61,Democratic Republic of the Congo,COD,yes,{B3F97897-AD02-414C-8815-3884D695E2BF},180,,,13.4272283800246,-4.7904807311428
350,Nord-Ubangi,Nord-Ubangi,CD43,Democratic Republic of the Congo,COD,yes,{596C6C0F-5BF3-461A-AF3D-271D452CDD9D},180,,,14.7225943593682,-4.41310112285179
351,Sankuru,Sankuru,CD83,Democratic Republic of the Congo,COD,yes,{6816C1F5-F8A2-4D9F-9DCA-FA967BBA74EB},180,,,17.63698374726,-8.81069551139702
352,Sud-Kivu,Sud-Kivu,CD62,Democratic Republic of the Congo,COD,yes,{31451A05-E92E-4250-B58B-1BEC448BEA15},180,,,14.4236163633413,-5.22645036749756
353,Sud-Ubangi,Sud-Ubangi,CD42,Democratic Republic of the Congo,COD,yes,{F1DEE6CC-2161-4EC0-8E8E-181285B1A28E},180,,,12.6182285616451,-4.23428726348063
354,Tanganyika,Tanganyika,CD74,Democratic Republic of the Congo,COD,yes,{DE5BBDD1-F8E5-4AD5-A430-06B76421E956},180,,,19.8422141080519,-10.8464403441923
355,Tshopo,Tshopo,CD51,Democratic Republic of the Congo,COD,yes,{CF4D0A28-F926-4B97-86B5-6A97CE902E48},180,,,26.6021667240187,-16.2903092696982
356,Tshuapa,Tshuapa,CD45,Democratic Republic of the Congo,COD,yes,{CEF1189F-78F8-488D-9344-15B0F30E6E32},180,,,23.9119695308321,-10.8011800156108
357,Artibonite,Latibonit,HT05,Haiti,HTI,yes,{82C6A7C5-5932-4151-AF19-29A2AAE9F4C6},332,,,4.99364890684579,-0.417618116360459
358,Centre,Sant,HT06,Haiti,HTI,yes,{0C74600F-E828-4D0A-9811-D80FA87289EC},332,,,3.60181671094649,-0.296990621241026
359,Grande'Anse,Grandans,HT08,Haiti,HTI,yes,{6B58BD87-3CD3-4889-88AE-6DD0E1D55E2E},332,,,2.79697711586385,-0.163746694107383
360,Nippes,Nip,HT10,Haiti,HTI,yes,{1AC97020-C0E9-4751-A358-A5AE76062009},332,,,3.29481962473947,-0.104842816691568
361,North,Nò,HT03,Haiti,HTI,yes,{23F4AE48-6F5E-4A80-B2E3-893604A48CF5},332,,,3.83460304877822,-0.181066525234912
362,North-East,Nòdès,HT04,Haiti,HTI,yes,{7E4CD597-49C0-4ED1-9925-C55D40036254},332,,,2.47869288197991,-0.140068131621995
363,North-West,Nòdwès,HT09,Haiti,HTI,yes,{6B85E350-12AD-455C-9006-9DE6608F3F56},332,,,3.39214274625322,-0.180460605996061
364,South,Sid,HT07,Haiti,HTI,yes,{73E91D5A-9C3D-46DF-9CCD-E8C814361D48},332,,,5.30117472033382,-0.226137988907559
365,South-East,Sidès,HT02,Haiti,HTI,yes,{F408C103-2628-435D-B914-B62AE24129E0},332,,,4.072397147788,-0.174167275940552
366,West,Lwès,HT01,Haiti,HTI,yes,{9B3731AF-7B0E-4480-8B9F-88ED0A7629FD},332,,,7.19091865536711,-0.425825178543361
367,North,الشمال,LB5,Lebanon,LBN,yes,{67F91ABF-3686-4BAC-BB4C-DC7BE65C01E7},422,,,2.16553598926313,-0.116122756418113
368,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,LBN,yes,{09F2F581-36C1-4ACA-8631-1B52298EA2F6},422,,,3.23648136703953,-0.278545693144539
369,Mount Lebanon,جبل لبنان,LB3,Lebanon,LBN,yes,{5D9B0E69-CBDF-47B3-95A4-5370CCBF8867},422,,,3.31801777123243,-0.192100765883207
370,South,الجنوب,LB6,Lebanon,LBN,yes,{183A27ED-55EC-4095-8072-F5CF51815415},422,,,3.56554181730054,-0.0895165034176874
371,El Nabatieh,النبطية,LB4,Lebanon,LBN,yes,{0D20263E-E796-40CD-9E97-4AF652028530},422,,,3.15230931215906,-0.106465735548095
372,Akkar,عكار,LB7,Lebanon,LBN,yes,{A1DF6232-E860-4A6A-B13A-C7200DEE7BBD},422,,,1.81455200832854,-0.0774862963950313
373,Bekaa,البقاع,LB2,Lebanon,LBN,yes,{6F6F6D85-CCBC-49F6-A74A-FD6A612178D2},422,,,2.68824075881458,-0.137196397628369
374,Beirut,بيروت,LB1,Lebanon,LBN,yes,{EC7C28C0-8E06-4292-94F1-CD799D8EAF5B},422,,,0.34184890542251,-0.00207082096681253
375,Agadez,Agadez,NE001,Niger,NER,yes,{E5106D47-32CE-4EE7-931D-F2DEEC390B7D},562,,,33.0508896034808,-53.8368402905252
376,Diffa,Diffa,NE002,Niger,NER,yes,{3CF41C5B-BDCF-492A-8623-32ABE44ED38F},562,,,18.3148895319485,-12.2560218308859
377,Dosso,Dosso,NE003,Niger,NER,yes,{B1806D53-4787-4AE2-B86C-1BBD57E287FD},562,,,8.76980430428581,-2.54537563407586
378,Maradi,Maradi,NE004,Niger,NER,yes,{1415E5E4-AD49-468C-82B5-63E2CEFA4B76},562,,,8.36791907993657,-3.27221229196934
379,Tahoua,Tahoua,NE005,Niger,NER,yes,{1806088F-1435-4E49-A06A-DF34029E3832},562,,,14.0165728366892,-8.92656805059448
380,Tillabery,Tillabery,NE006,Niger,NER,yes,{28DFB453-8726-4B96-8EFB-6D1628C8DAC8},562,,,16.9277259376099,-7.69279241948099
381,Niamey,Niamey,NE008,Niger,NER,yes,{228B3356-07B6-471B-BA89-68B18639C53B},562,,,0.810065057500627,-0.0328641180418916
382,Zinder,Zinder,NE007,Niger,NER,yes,{017F2252-1CD4-45A2-B3F1-3D0E790D25AF},562,,,16.4753245836625,-12.2232405035126
383,Aileu,Aileu,TL02,Timor-Leste,TLS,yes,{C4A57130-1667-47B9-81EB-98EB3DA92D07},626,,,1.58228681255841,-0.0605010024149144
384,Ainaro,Ainaro,TL01,Timor-Leste,TLS,yes,{03938133-73C7-4110-8238-11F48419107E},626,,,1.86985821176685,-0.0660307571483731
385,Baucau,Baucau,TL03,Timor-Leste,TLS,yes,{BE4512C1-2287-4D56-8444-A098EF57739E},626,,,2.44333935913508,-0.123335546854272
386,Bobonaro,Bobonaro,TL04,Timor-Leste,TLS,yes,{034A7832-B0AD-46B0-951D-535868B8FB1B},626,,,2.16037881082773,-0.113060285293417
387,Covalima,Covalima,TL05,Timor-Leste,TLS,yes,{949DA337-58BD-4B62-A0E3-5A9EAFBF4434},626,,,2.08029223825495,-0.0988765207801673
388,Dili,Dili,TL06,Timor-Leste,TLS,yes,{60EF5E37-BE07-4548-906D-B694A2A468AB},626,,,1.69740936723102,-0.0300982977752045
389,Ermera,Ermera,TL07,Timor-Leste,TLS,yes,{49F22D4C-F5F7-4222-8E75-28347CD7DE22},626,,,1.53852317405381,-0.0630881632375154
390,Lautém,Lautém,TL09,Timor-Leste,TLS,yes,{C10E88F3-AD7F-4710-82F6-52411D6933D5},626,,,2.18728304847495,-0.148274997116771
391,Liquiçá,Liquiçá,TL08,Timor-Leste,TLS,yes,{CDFDBC53-7B64-44A4-9195-1D18E9FBE09A},626,,,1.27477921572534,-0.0450730705951451
392,Manatuto,Manatuto,TL11,Timor-Leste,TLS,yes,{6256FFF1-9923-4644-A08A-B3F07525A474},626,,,2.29900895494919,-0.146131836426972
393,Manufahi,Manufahi,TL10,Timor-Leste,TLS,yes,{92EAE001-AEA6-467D-BAD5-A59295F903E3},626,,,1.81808714452693,-0.108627720426875
394,Oecussi,Oecussi,TL12,Timor-Leste,TLS,yes,{81C1FB0E-5D95-4E8B-8542-B2D0E41C3661},626,,,1.57859465605274,-0.0669800223845776
395,Viqueque,Viqueque,TL13,Timor-Leste,TLS,yes,{B970DE9E-F8FB-49AE-BAEA-CC5BE60CCE04},626,,,2.43579921976437,-0.153894658999292
396,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017,Myanmar,MMR,yes,{49B38007-7BA9-4330-8A5E-95DBC0B5A641},104,,,29.9120489781962,-2.84814272229805
399,Chin,ချင်းပြည်နယ်,MMR004,Myanmar,MMR,yes,{BB5CCC79-3676-4128-B4EE-DEF53355DD86},104,,,12.8291341048006,-3.1540522742595
400,Kachin,ကချင်ပြည်နယ်,MMR001,Myanmar,MMR,yes,{5019ACF6-4E91-4396-9E74-5190E423ED03},104,,,20.8566931514238,-8.02854408339554
401,Kayah,ကချင်ပြည်နယ်,MMR002,Myanmar,MMR,yes,{EDAED3C7-735C-44A7-AF31-AF828AA87CDA},104,,,5.89976422180722,-1.01075379295782
402,Kayin,ကရင်ပြည်နယ်,MMR003,Myanmar,MMR,yes,{2A84BEA5-8185-4C6B-96B9-403A5CDB1285},104,,,17.3960986020447,-2.57670349267038
403,Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Myanmar,MMR,yes,{25E96726-BFB8-4684-98CC-C33F3BEE1F73},104,,,14.5439042385753,-3.88330436400415
404,Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Myanmar,MMR,yes,{39B4CEF6-7A64-4D05-A1DD-15DF3A7B7B78},104,,,15.1674718751264,-2.69830890910185
405,Mon,မွန်ပြည်နယ်,MMR011,Myanmar,MMR,yes,{3DC25AA1-5F5B-475E-ADA1-100386C8219F},104,,,13.8439355104337,-0.951793565374911
406,Nay Pyi Taw,နေပြည်တော်,MMR018,Myanmar,MMR,yes,{6695B501-FAF4-4D75-B02F-BF2694D21AAF},104,,,4.8231925475064,-0.60873484981977
407,Rakhine,ရခိုင်ပြည်နယ်,MMR012,Myanmar,MMR,yes,{42F0C17B-6CC2-4172-AF85-52774C425100},104,,,46.9309542545185,-2.99673013269225
